,acc,val_acc,loss,val_loss,f1_m,val_f1_m
0,0.8157142996788025,0.8100000023841858,0.42032304406166077,0.44451749324798584,0.7349386215209961,0.7258094549179077
1,0.8157142996788025,0.8149999976158142,0.44184252619743347,0.48358404636383057,0.73602694272995,0.7480950951576233
2,0.8071428537368774,0.7900000214576721,0.4335778057575226,0.5223074555397034,0.7200272679328918,0.7505713105201721
3,0.8028571605682373,0.8299999833106995,0.43286916613578796,0.40052711963653564,0.7352652549743652,0.7471427917480469
4,0.8357142806053162,0.8050000071525574,0.40915998816490173,0.47661009430885315,0.777605414390564,0.73028564453125
5,0.8271428346633911,0.8500000238418579,0.40569427609443665,0.4132188558578491,0.7537415623664856,0.7604760527610779
6,0.8357142806053162,0.8450000286102295,0.3904009461402893,0.4094729721546173,0.7678642272949219,0.7478094696998596
7,0.8342857360839844,0.8550000190734863,0.4094015061855316,0.42546015977859497,0.7533876895904541,0.7604760527610779
8,0.8428571224212646,0.824999988079071,0.3562189042568207,0.4651278555393219,0.7835917472839355,0.7226665616035461
9,0.8385714292526245,0.8500000238418579,0.3755907714366913,0.4427327811717987,0.7781769633293152,0.7638093829154968
10,0.8585714101791382,0.824999988079071,0.3515876233577728,0.4530297815799713,0.785578191280365,0.7006664872169495
11,0.8399999737739563,0.8149999976158142,0.3432300388813019,0.5696669220924377,0.7733606100082397,0.7516189813613892
12,0.8585714101791382,0.8149999976158142,0.3493057191371918,0.47018104791641235,0.7908300161361694,0.7349522113800049
13,0.831428587436676,0.824999988079071,0.38380566239356995,0.43643033504486084,0.7306666374206543,0.7364761233329773
14,0.8257142901420593,0.8550000190734863,0.39036303758621216,0.434662401676178,0.7462854981422424,0.7791427373886108
15,0.8728571534156799,0.8149999976158142,0.3120975196361542,0.5385625958442688,0.8020405769348145,0.7502856254577637
16,0.8557142615318298,0.8500000238418579,0.3347242474555969,0.4505932331085205,0.8247076272964478,0.7584760785102844
17,0.8728571534156799,0.8650000095367432,0.33567488193511963,0.41891270875930786,0.8029388189315796,0.7584760785102844
18,0.8628571629524231,0.8199999928474426,0.3393423557281494,0.5221163034439087,0.7846259474754333,0.7398093938827515
19,0.8714285492897034,0.824999988079071,0.34169676899909973,0.5088633894920349,0.8160543441772461,0.7619045972824097
20,0.854285717010498,0.8450000286102295,0.3199315667152405,0.5201836228370667,0.8152109384536743,0.7809522747993469
21,0.868571400642395,0.8399999737739563,0.3358995020389557,0.4593261778354645,0.8039727807044983,0.7598094344139099
22,0.8500000238418579,0.8199999928474426,0.3599953055381775,0.4797183573246002,0.7759184837341309,0.7484760880470276
23,0.8714285492897034,0.8500000238418579,0.307218074798584,0.45287013053894043,0.8058776259422302,0.7731427550315857
24,0.8614285588264465,0.8050000071525574,0.3376827836036682,0.514279305934906,0.7935783863067627,0.7144761085510254
