,acc,val_acc,loss,val_loss,f1_m,val_f1_m
0,0.7514285445213318,0.8149999976158142,0.5227723717689514,0.47270187735557556,0.6818773150444031,0.7242856621742249
1,0.7471428513526917,0.7900000214576721,0.5231218934059143,0.46845462918281555,0.6992108821868896,0.7479045987129211
2,0.7557142972946167,0.8149999976158142,0.5074967741966248,0.4181104600429535,0.6702313423156738,0.7652379870414734
3,0.7685714364051819,0.7900000214576721,0.5135200619697571,0.46637579798698425,0.7170611619949341,0.7490474581718445
4,0.7485714554786682,0.7649999856948853,0.5073233246803284,0.4652974009513855,0.6401905417442322,0.6276189088821411
5,0.7685714364051819,0.8100000023841858,0.4909680485725403,0.449278861284256,0.7232382297515869,0.741237998008728
6,0.7671428322792053,0.8149999976158142,0.49957671761512756,0.4704280197620392,0.7160000205039978,0.7612380385398865
7,0.7799999713897705,0.824999988079071,0.4726604223251343,0.435311496257782,0.7295780777931213,0.7476190328598022
8,0.7742857336997986,0.8399999737739563,0.49375230073928833,0.4329206347465515,0.7103400826454163,0.8079046607017517
9,0.7771428823471069,0.8149999976158142,0.48687177896499634,0.44179558753967285,0.6966803669929504,0.7080951929092407
10,0.808571457862854,0.8500000238418579,0.45759251713752747,0.40726539492607117,0.7515102028846741,0.7822856307029724
11,0.7928571701049805,0.824999988079071,0.458894819021225,0.42576029896736145,0.7557278871536255,0.756285548210144
12,0.8071428537368774,0.8199999928474426,0.4446440637111664,0.4413938820362091,0.7226121425628662,0.7667617797851562
13,0.8014285564422607,0.8199999928474426,0.43809112906455994,0.43751293420791626,0.7332518696784973,0.7407616972923279
14,0.8014285564422607,0.8199999928474426,0.45200279355049133,0.4248524010181427,0.7445168495178223,0.7056189775466919
15,0.8199999928474426,0.8199999928474426,0.4322523772716522,0.442952036857605,0.7572246193885803,0.778380811214447
16,0.8242856860160828,0.7900000214576721,0.44258448481559753,0.4882100820541382,0.7411973476409912,0.7548570036888123
17,0.8214285969734192,0.8199999928474426,0.4219857454299927,0.4173416793346405,0.7560544013977051,0.7707617878913879
18,0.8185714483261108,0.8349999785423279,0.41649770736694336,0.44964009523391724,0.7693333029747009,0.7987618446350098
19,0.8071428537368774,0.8450000286102295,0.4262237250804901,0.4070717692375183,0.7458776831626892,0.7974284887313843
20,0.8042857050895691,0.8399999737739563,0.43611785769462585,0.3833324909210205,0.7396189570426941,0.7959046959877014
21,0.8171428442001343,0.8299999833106995,0.4346342980861664,0.39385512471199036,0.7321358919143677,0.7169522047042847
22,0.8128571510314941,0.8149999976158142,0.41080039739608765,0.4312245547771454,0.756544291973114,0.7763808369636536
23,0.808571457862854,0.8450000286102295,0.417854905128479,0.4237946569919586,0.7627211809158325,0.8054284453392029
24,0.8299999833106995,0.8149999976158142,0.39326927065849304,0.43549633026123047,0.7877280116081238,0.7690473794937134
