,acc,val_acc,loss,val_loss,f1_m,val_f1_m
0,0.4957142770290375,0.6349999904632568,0.8382649421691895,0.6718847155570984,0.3600272834300995,0.45095235109329224
1,0.572857141494751,0.6549999713897705,0.7091976404190063,0.6442996859550476,0.4252246022224426,0.5207618474960327
2,0.6014285683631897,0.5550000071525574,0.6771572232246399,0.6750890612602234,0.5118641257286072,0.13133332133293152
3,0.6200000047683716,0.6650000214576721,0.664948046207428,0.6328830122947693,0.535374104976654,0.419809490442276
4,0.6100000143051147,0.675000011920929,0.6706088185310364,0.6113536953926086,0.49997276067733765,0.41780951619148254
5,0.6485714316368103,0.7400000095367432,0.6360871195793152,0.5565376877784729,0.5517279505729675,0.5502855777740479
6,0.6857143044471741,0.7549999952316284,0.599882960319519,0.5378246903419495,0.6126803159713745,0.6476189494132996
7,0.6885714530944824,0.7699999809265137,0.6009447574615479,0.5391271114349365,0.6188842058181763,0.6618093848228455
8,0.6871428489685059,0.75,0.6024929285049438,0.5342883467674255,0.5862039923667908,0.6266665458679199
9,0.6957142949104309,0.7450000047683716,0.6027969717979431,0.5259557366371155,0.6306122541427612,0.558952271938324
10,0.7242857217788696,0.7799999713897705,0.5700183510780334,0.4985333979129791,0.6263399720191956,0.6806665658950806
11,0.7328571677207947,0.7749999761581421,0.5468481183052063,0.5019146203994751,0.64878910779953,0.6878094673156738
12,0.6871428489685059,0.7850000262260437,0.5730459690093994,0.48756086826324463,0.578449010848999,0.693142831325531
13,0.7099999785423279,0.7749999761581421,0.5674918293952942,0.4807097613811493,0.6489251255989075,0.659809410572052
14,0.7200000286102295,0.7850000262260437,0.5570216774940491,0.4991764724254608,0.6426665186882019,0.6211427450180054
15,0.7371428608894348,0.7950000166893005,0.5604875087738037,0.5078869462013245,0.64568692445755,0.7189524173736572
16,0.7228571176528931,0.7799999713897705,0.5315331220626831,0.4575590491294861,0.6465034484863281,0.6856189966201782
17,0.7242857217788696,0.75,0.5454256534576416,0.49473848938941956,0.6487075090408325,0.5896189212799072
18,0.7400000095367432,0.7850000262260437,0.524924635887146,0.48283126950263977,0.672163188457489,0.6324760913848877
19,0.7657142877578735,0.7649999856948853,0.527424156665802,0.47948959469795227,0.6649525165557861,0.5922856330871582
20,0.7628571391105652,0.7950000166893005,0.5158457159996033,0.48715534806251526,0.6993468403816223,0.7496190071105957
21,0.7514285445213318,0.8050000071525574,0.5199095606803894,0.4500204920768738,0.6325443983078003,0.7429523468017578
22,0.7185714244842529,0.8050000071525574,0.5425996780395508,0.45641854405403137,0.6331700086593628,0.6742856502532959
23,0.7614285945892334,0.8100000023841858,0.5154986381530762,0.4484595060348511,0.6992111802101135,0.737809419631958
24,0.7542856931686401,0.7950000166893005,0.5232333540916443,0.47287943959236145,0.6762719750404358,0.7194286584854126
