,acc,val_acc,loss,val_loss
0,0.523809552192688,0.523809552192688,1.133711576461792,0.9786085486412048
1,0.4863945543766022,0.488095223903656,1.1156877279281616,0.9160937070846558
2,0.4863945543766022,0.511904776096344,1.1293613910675049,0.9017360210418701
3,0.47959184646606445,0.488095223903656,1.05612313747406,0.8667290210723877
4,0.5136054158210754,0.5,1.0157802104949951,0.8692188262939453
5,0.4897959232330322,0.488095223903656,1.0185655355453491,0.8198715448379517
6,0.4761904776096344,0.488095223903656,0.961504340171814,0.8192964196205139
7,0.47278910875320435,0.4761904776096344,0.9629889130592346,0.7947760224342346
8,0.49659863114356995,0.4761904776096344,0.9089678525924683,0.7778701782226562
9,0.5,0.4642857015132904,0.9123402237892151,0.7819371819496155
