,acc,val_acc,loss,val_loss,f1_m,val_f1_m
0,0.6000000238418579,0.6571428775787354,0.7300211787223816,0.6432449817657471,0.6697388887405396,0.756084680557251
1,0.6081632375717163,0.6571428775787354,0.685143232345581,0.6138142943382263,0.6480799317359924,0.756084680557251
2,0.636734664440155,0.6571428775787354,0.6513243913650513,0.6006715893745422,0.6797235608100891,0.756084680557251
3,0.6204081773757935,0.6857143044471741,0.650189995765686,0.5717324018478394,0.6664362549781799,0.7621693015098572
4,0.6653061509132385,0.6714285612106323,0.6101575493812561,0.5452763438224792,0.7283409237861633,0.7640211582183838
5,0.6530612111091614,0.7571428418159485,0.6070971488952637,0.5531465411186218,0.7195852994918823,0.8076719641685486
6,0.7020407915115356,0.7428571581840515,0.6077577471733093,0.5554624199867249,0.7481567859649658,0.7896825075149536
7,0.6612244844436646,0.7714285850524902,0.6273154616355896,0.5368651747703552,0.7541475892066956,0.8100529313087463
8,0.6653061509132385,0.7428571581840515,0.6035280227661133,0.5458815097808838,0.7404763698577881,0.7642857432365417
9,0.6693877577781677,0.7571428418159485,0.6073752641677856,0.517479658126831,0.7374039888381958,0.7896825671195984
10,0.7306122183799744,0.7285714149475098,0.575925886631012,0.5263407826423645,0.7798771262168884,0.7798941135406494
11,0.6979591846466064,0.7857142686843872,0.5634351968765259,0.5106855034828186,0.7674347162246704,0.7896825671195984
12,0.6857143044471741,0.7857142686843872,0.6013799905776978,0.495095819234848,0.7320276498794556,0.7976190447807312
13,0.7061224579811096,0.800000011920929,0.5691142678260803,0.48574507236480713,0.7649000883102417,0.8161375522613525
14,0.722449004650116,0.7857142686843872,0.5881794691085815,0.5103364586830139,0.7868664860725403,0.7587301731109619
15,0.6979591846466064,0.800000011920929,0.5995522737503052,0.5166502594947815,0.7277265191078186,0.8050264120101929
16,0.7306122183799744,0.8142856955528259,0.5771012902259827,0.49425190687179565,0.7652074098587036,0.8137566447257996
17,0.7346938848495483,0.7857142686843872,0.5475056767463684,0.4798407554626465,0.791244387626648,0.8105820417404175
18,0.7142857313156128,0.800000011920929,0.5527758598327637,0.5088118314743042,0.7357142567634583,0.8082010746002197
19,0.7591836452484131,0.8142856955528259,0.5400550961494446,0.49016156792640686,0.8001536726951599,0.795238196849823
20,0.7102040648460388,0.7857142686843872,0.6006142497062683,0.524090588092804,0.7555299401283264,0.7753968834877014
21,0.7469387650489807,0.7857142686843872,0.527442455291748,0.4977166950702667,0.7916283011436462,0.7365080118179321
22,0.7346938848495483,0.8142856955528259,0.5395663976669312,0.47845274209976196,0.78072190284729,0.8026455044746399
23,0.7510204315185547,0.7571428418159485,0.5171796679496765,0.48585063219070435,0.779032289981842,0.724338710308075
24,0.718367338180542,0.800000011920929,0.5541878938674927,0.48356497287750244,0.7569893002510071,0.750264585018158
25,0.7346938848495483,0.8714285492897034,0.5279443860054016,0.42183807492256165,0.7636712193489075,0.8076719641685486
26,0.7714285850524902,0.6571428775787354,0.5012907981872559,0.5577116012573242,0.7999231219291687,0.5383598208427429
27,0.7346938848495483,0.8857142925262451,0.5389841794967651,0.475403368473053,0.7420891523361206,0.8137567043304443
28,0.7428571581840515,0.8428571224212646,0.5142619609832764,0.48136886954307556,0.7804915904998779,0.7867724895477295
29,0.7346938848495483,0.8428571224212646,0.49804243445396423,0.488547682762146,0.7740398049354553,0.7761905193328857
30,0.7673469185829163,0.8714285492897034,0.5019822716712952,0.4373612701892853,0.7996928095817566,0.8322751522064209
31,0.7795918583869934,0.9142857193946838,0.5024206042289734,0.3808441162109375,0.8405529856681824,0.8433862924575806
32,0.7918367385864258,0.8571428656578064,0.5122382640838623,0.4354826807975769,0.8096774220466614,0.7767195701599121
33,0.7714285850524902,0.8571428656578064,0.5268789529800415,0.41197118163108826,0.799232006072998,0.82962965965271
34,0.7918367385864258,0.8285714387893677,0.45089006423950195,0.5073672533035278,0.8234255313873291,0.7470899224281311
35,0.7469387650489807,0.8714285492897034,0.5119680166244507,0.43120071291923523,0.7975423336029053,0.8185185194015503
36,0.8408163189888,0.9285714030265808,0.4390002489089966,0.33173030614852905,0.8616743683815002,0.8587301969528198
37,0.7877551317214966,0.8857142925262451,0.5148072242736816,0.3207026720046997,0.8271121978759766,0.8402116298675537
